ObservationID,ParcelleID,DateObservation,Temperature,Humidite,Pluviometrie_mm,NDVI,Capteur,StadeCulture,RendementEstime_t_ha,RendementMoyenZone_t_ha,AnomalieLabel,Region,Surface_ha,TypeCulture,TypeSol,Irrigation,DateMiseEnCulture,CodePostal,AgeCulture_jours,RatioRendement,IndiceStressThermoHydrique,ProductionTotaleEstimee_t,Ecart_NDVI_Typique
OBS005207,PRC-72532E20E24EC53D,2024-05-26 09:38:12,18.8,44.8,19.1,0.684,Satellite,Tallage,3.91,3.0,0,Bourgogne-Franche-Comté,107.7,Colza,Argileux,Aucune,2025-02-10,21000,0,1.3033289889033703,1037.76,421.107,0.08250000000000013
OBS005208,PRC-434A236E5B24E9E4,2025-07-09 18:53:25,28.5,70.5,0.0,0.8974,Drone,Tallage,3.3,3.89,0,Centre-Val de Loire,140.96,Colza,Limoneux,Goutte-à-goutte,2024-05-04,36000,431,0.8483268680543237,840.75,465.168,0.29590000000000005
OBS005209,PRC-E5C0E2466C15FA48,2024-08-11 17:48:41,22.6,72.9,4.8,0.5244,Station_Sol,Floraison,3.3,3.53,0,Occitanie,37.26,Colza,Calcaire,Gravitaire,2024-03-02,30000,162,0.9348415443582313,612.4599999999999,122.95799999999998,-0.08804999999999996
OBS005210,PRC-1AB511F2B2369F11,2025-06-01 20:35:16,19.5,54.3,3.1,0.3172,Manuel,Floraison,2.0,1.97,0,Nouvelle-Aquitaine,39.25,Tournesol,Sableux,Gravitaire,2025-04-23,79000,39,1.0152232729783097,891.1500000000001,78.5,-0.2698500000000001
OBS005211,PRC-316AC2A1E319EC15,2025-01-31 05:39:04,3.7,91.0,2.0,0.3752,Satellite,Maturation,7.57,8.25,0,Auvergne-Rhône-Alpes,184.73,Blé,Calcaire,Aucune,2025-03-19,01000,0,0.9175746453640663,33.300000000000004,1398.4061,-0.20805000000000007
OBS005212,PRC-B52418B974071F44,2024-10-18 10:30:44,11.7,75.9,10.6,0.8647,Station_Sol,Récolte,6.39,9.21,0,Hauts-de-France,158.35,Maïs,Sableux,Gravitaire,2025-02-21,80000,0,0.693810321595742,281.9699999999999,1011.8564999999999,0.2744
OBS005213,PRC-48FD274C1916E692,2025-06-17 06:06:28,21.0,78.4,8.2,0.645,Station_Sol,Tallage,2.72,2.48,0,Centre-Val de Loire,6.72,Tournesol,Calcaire,Gravitaire,2025-05-13,37000,35,1.0967697710896327,453.5999999999999,18.2784,0.029000000000000026
OBS005214,PRC-AF4A33C94EB26DAC,2025-03-23 16:31:41,13.9,82.4,6.5,0.4131,Satellite,Semis,8.61,7.51,0,Bretagne,91.585,Blé,Calcaire,Goutte-à-goutte,2025-05-21,56000,0,1.1464698449136552,244.63999999999993,788.54685,-0.2156
OBS005215,PRC-B1742728D2AD15C5,2025-01-04 13:47:37,12.9,39.6,94.7,0.7013,Satellite,Maturation,3.12,3.02,1,Bourgogne-Franche-Comté,13.31,Tournesol,Sableux,Aucune,2025-02-07,70000,0,1.0331091618901924,779.16,41.5272,0.11920000000000008
OBS005216,PRC-431FB2886C5B10C4,2024-04-11 15:51:57,11.5,57.3,6.8,0.4729,Station_Sol,Tallage,5.96,8.09,0,Grand Est,7.05,Blé,Sableux,Goutte-à-goutte,2025-02-26,08000,0,0.7367110794671453,491.05,42.018,-0.10150000000000003
OBS005217,PRC-9D4163485FD7AE95,2024-05-22 18:24:20,12.4,87.4,2.0,0.683,Station_Sol,Tallage,2.97,3.05,0,Auvergne-Rhône-Alpes,111.84,Tournesol,Limoneux,Aucune,2025-05-10,74000,0,0.9737672991236095,156.23999999999992,332.1648,0.06700000000000006
OBS005218,PRC-119B444309123FEB,2025-03-03 16:09:23,13.3,52.3,4.1,0.8046,Station_Sol,Levée,10.55,9.73,0,Bourgogne-Franche-Comté,130.12,Maïs,Limoneux,Aspersion,2025-03-13,70000,0,1.0842743224313234,634.4100000000001,1372.766,0.22239999999999993
OBS005219,PRC-FABD76B9F3039896,2024-07-31 11:13:03,24.6,68.9,0.7,0.5379,Satellite,Floraison,1.95,2.93,0,Grand Est,9.72,Tournesol,Argileux,Aucune,2025-03-23,52000,0,0.665526738816591,765.06,18.954,-0.04915000000000003
OBS005220,PRC-119B444309123FEB,2025-07-18 19:15:11,29.5,61.1,1.0,0.0786,Station_Sol,Tallage,3.17,8.87,1,Bourgogne-Franche-Comté,130.12,Maïs,Limoneux,Aspersion,2025-03-13,70000,127,0.35738403902588617,1147.55,412.48040000000003,-0.51105
OBS005221,PRC-0FA5D4C7AF10698D,2025-10-07 12:14:58,13.0,84.3,0.9,0.5991,Satellite,Récolte,9.71,8.86,0,Normandie,118.44,Maïs,Limoneux,Goutte-à-goutte,2024-05-02,14000,523,1.095935557634811,204.10000000000002,1150.0524,0.008799999999999919
OBS005222,PRC-B1E5B64BADD0BD60,2024-05-21 05:52:39,17.1,37.2,2.9,0.637,Drone,Levée,2.0,3.03,0,Grand Est,109.56,Tournesol,Calcaire,Gravitaire,2025-02-19,68000,0,0.6600638281721842,1073.88,219.12,0.022150000000000114
OBS005223,PRC-B26803EB7164AABD,2024-05-26 09:31:04,16.9,80.5,4.3,0.1446,Station_Sol,Tallage,3.28,3.71,1,Auvergne-Rhône-Alpes,120.4,Colza,Sableux,Goutte-à-goutte,2025-03-17,63000,0,0.8840946520359783,329.54999999999995,394.912,-0.4568999999999999
OBS005224,PRC-72532E20E24EC53D,2025-02-15 13:36:49,17.3,37.8,7.3,0.147,Station_Sol,Levée,3.41,3.75,1,Bourgogne-Franche-Comté,107.7,Colza,Argileux,Aucune,2025-02-10,21000,5,0.9093309084509108,1076.0600000000002,367.257,-0.42679999999999996
OBS005225,PRC-354EB9EF38B8DB61,2025-02-05 18:36:55,0.7,73.4,0.2,0.503,Station_Sol,Levée,3.25,2.99,0,Normandie,164.59,Colza,Argileux,Aucune,2025-04-21,50000,0,1.0869528864451958,18.619999999999994,534.9175,-0.07079999999999997
OBS005226,PRC-CB4128258C5DF3F2,2024-10-21 09:40:53,15.7,62.7,5.8,0.7748,Satellite,Récolte,1.96,2.97,0,Auvergne-Rhône-Alpes,100.69,Tournesol,Limoneux,Goutte-à-goutte,2024-03-08,01000,227,0.6599304379446533,585.6099999999999,197.3524,0.17700000000000005
OBS005227,PRC-21CD45655E1D4C91,2025-10-25 07:46:15,16.8,94.5,13.2,0.8507,Satellite,Récolte,7.52,5.87,0,Grand Est,11.95,Vigne,Calcaire,Goutte-à-goutte,2025-03-16,55000,223,1.281088107175286,92.4,89.86399999999999,0.25260000000000005
OBS005228,PRC-C3011C351EE34340,2025-03-07 19:49:13,13.9,76.2,7.6,0.6272,Station_Sol,Semis,2.51,1.79,0,Auvergne-Rhône-Alpes,154.95,Tournesol,Limoneux,Goutte-à-goutte,2024-05-26,42000,285,1.4022268032022165,330.82,388.92449999999997,0.026499999999999968
OBS005229,PRC-182ADF032FECF4BD,2024-08-14 20:22:44,26.4,53.9,8.1,0.6655,Satellite,Maturation,6.29,6.18,0,Bourgogne-Franche-Comté,62.03,Vigne,Calcaire,Aucune,2024-05-25,89000,81,1.0177977058289551,1217.04,390.1687,0.07130000000000003
OBS005230,PRC-C8C213B8597B9131,2024-11-20 10:25:34,17.3,78.6,15.1,0.4719,Station_Sol,Maturation,2.26,3.13,0,Centre-Val de Loire,10.58,Tournesol,Calcaire,Goutte-à-goutte,2024-05-10,37000,194,0.7220424215897073,370.22000000000014,23.9108,-0.11019999999999996
OBS005232,PRC-1CFC11808B5DA006,2025-10-23 05:10:29,16.9,83.3,1.9,0.1887,Satellite,Récolte,5.95,6.6,1,Grand Est,50.38,Vigne,Limoneux,Aspersion,2025-02-25,88000,240,0.9015137855851735,282.23,299.761,-0.4094
OBS005233,PRC-2565FBE1B286E97A,2025-07-20 20:38:26,25.1,59.5,4.7,0.3932,Drone,Floraison,3.32,3.74,0,Pays de la Loire,139.45,Colza,Calcaire,Aspersion,2025-02-27,53000,143,0.8876981612348629,1016.5500000000001,462.97399999999993,-0.21924999999999994
OBS005234,PRC-4051D5CF0C4C4C9D,2024-03-05 07:20:59,10.3,72.4,6.1,0.7024,Satellite,Levée,2.08,2.36,0,Auvergne-Rhône-Alpes,155.04,Tournesol,Calcaire,Gravitaire,2025-03-27,26000,0,0.8813521976601795,284.28,322.4832,0.08755000000000013
OBS005235,PRC-1C5D48E90D3C71A5,2024-05-27 18:44:53,17.1,88.9,3.0,0.8886,Drone,Levée,8.7,7.5,0,Grand Est,55.23,Blé,Sableux,Aucune,2024-05-21,67000,6,1.1599984533353955,189.80999999999992,480.5009999999999,0.26444999999999996
OBS005236,PRC-BC922D7ADBB5C769,2024-11-01 15:13:06,9.3,125.1,0.6,0.8654,Station_Sol,Récolte,10.05,8.33,0,Centre-Val de Loire,163.77,Maïs,Sableux,Aspersion,2024-05-10,36000,175,1.2064811446804986,-233.42999999999998,1645.8885000000002,0.2750999999999999
OBS005237,PRC-DA43B38720E872E3,2024-04-30 10:44:40,14.8,80.8,7.3,0.8744,Manuel,Tallage,10.11,9.23,0,Occitanie,182.07,Maïs,Calcaire,Gravitaire,2024-04-26,65000,4,1.0953400917225442,284.1600000000001,1840.7277,0.28474999999999995
OBS005238,PRC-02DD720556EE713B,2025-07-04 14:32:42,26.4,84.5,10.8,0.9175,Station_Sol,Tallage,6.965,7.93,0,Grand Est,191.77,Blé,Limoneux,Aspersion,2024-05-17,88000,413,0.8783091067980999,409.2,1335.67805,0.34309999999999996
OBS005239,PRC-46DB29C5C3D20538,2025-06-20 10:47:10,23.7,73.6,0.8,0.3241,Drone,Floraison,2.43,3.64,0,Nouvelle-Aquitaine,123.25,Tournesol,Calcaire,Goutte-à-goutte,2025-04-18,24000,63,0.6675805835698254,625.6800000000001,299.4975,-0.2629500000000001
OBS005240,PRC-5F79671CF136AFF9,2024-11-19 14:43:43,11.3,36.6,12.9,0.5389,Satellite,Récolte,6.33,6.93,0,Centre-Val de Loire,76.35,Blé,Sableux,Goutte-à-goutte,2024-05-14,41000,189,0.9134185953555624,716.4200000000001,483.29549999999995,-0.04744999999999988
OBS005241,PRC-434A236E5B24E9E4,2024-04-20 08:16:42,11.8,83.7,7.7,0.4738,Satellite,Tallage,4.14,3.42,0,Centre-Val de Loire,140.96,Colza,Limoneux,Goutte-à-goutte,2024-05-04,36000,0,1.2105227762491921,192.33999999999997,583.5744,-0.12769999999999992
OBS005242,PRC-12D2A08AFD7CD51F,2025-09-27 20:54:08,19.5,72.6,6.2,0.6593,Manuel,Floraison,2.83,3.13,0,Occitanie,144.34,Tournesol,Argileux,Aspersion,2025-03-24,34000,187,0.9041504659729522,534.3000000000001,408.48220000000003,0.07224999999999993
OBS005243,PRC-2236E00914572FF0,2024-07-11 19:54:07,30.0,85.3,3.0,0.3108,Satellite,Floraison,2.79,3.32,0,Grand Est,174.63,Colza,Calcaire,Aspersion,2024-05-26,57000,46,0.8403589145815826,441.0000000000001,487.2177,-0.3016499999999999
OBS005244,PRC-60CB0263868932C5,2024-09-20 10:33:18,19.7,88.0,2.2,0.6314,Satellite,Maturation,3.17,2.12,0,Hauts-de-France,191.68,Colza,Limoneux,Gravitaire,2025-04-13,80000,0,1.495275965679407,236.39999999999998,607.6256,0.03689999999999993
OBS005245,PRC-126935FC7A51AE57,2025-07-10 05:51:20,20.9,41.2,16.2,0.8547,Manuel,Tallage,7.47,5.66,0,Bourgogne-Franche-Comté,18.7,Vigne,Calcaire,Gravitaire,2025-02-28,70000,132,1.3197856540889503,1228.9199999999998,139.689,0.256
OBS005246,PRC-EBAD86771C2E0B6D,2025-01-29 08:51:35,9.2,62.1,10.3,0.6359,Station_Sol,Récolte,7.96,9.53,0,Auvergne-Rhône-Alpes,101.795,Maïs,Limoneux,Aucune,2024-04-10,43000,294,0.8352562064467929,348.67999999999995,810.2882,0.045599999999999974
OBS005247,PRC-FA5BF889E1E2C22E,2024-11-05 06:19:45,8.9,82.3,3.4,0.3464,Drone,Récolte,2.73,1.98,0,Bretagne,87.48,Tournesol,Argileux,Aspersion,2025-04-02,22300,0,1.3787809152479027,157.53000000000003,238.8204,-0.2514
OBS005248,PRC-D12C00DD53E5218C,2025-06-02 18:07:16,22.9,54.4,7.9,0.7086,Station_Sol,Floraison,5.79,7.18,0,Normandie,75.35,Blé,Argileux,Aucune,2025-04-15,27000,48,0.8064055621092451,1044.24,436.27649999999994,0.11240000000000006
OBS005249,PRC-184FC92DCB948606,2025-10-15 15:11:38,12.3,53.9,12.2,0.3096,Station_Sol,Récolte,3.02,1.63,0,Auvergne-Rhône-Alpes,71.91,Tournesol,Sableux,Aspersion,2024-05-07,43000,526,1.852749369635769,567.0300000000001,217.16819999999998,-0.2882
OBS005250,PRC-769875E41D9D45E3,2025-04-24 06:53:28,17.2,91.3,2.6,0.3958,Station_Sol,Levée,4.66,6.01,0,Auvergne-Rhône-Alpes,36.89,Vigne,Argileux,Aucune,2025-04-23,63000,1,0.7753730859016874,149.64000000000004,171.9074,-0.21549999999999997
OBS005251,PRC-1D1ECEF4C067EF29,2024-10-13 18:10:12,8.2,93.0,1.6,0.6664,Satellite,Maturation,3.35,3.56,0,Centre-Val de Loire,30.21,Colza,Limoneux,Gravitaire,2025-03-13,18000,0,0.9410085926724925,57.39999999999999,101.2035,0.07189999999999996
OBS005252,PRC-2B9BE45BE55B7F65,2025-04-22 13:36:31,10.1,44.2,3.1,0.8894,Station_Sol,Levée,6.35,7.29,0,Nouvelle-Aquitaine,93.66,Blé,Calcaire,Gravitaire,2025-04-09,64000,13,0.8710550465637221,563.5799999999999,594.741,0.26525
OBS005253,PRC-DB0933667769FFC7,2025-02-27 07:48:12,16.4,87.2,19.8,0.0734,Manuel,Semis,8.19,7.84,1,Hauts-de-France,185.42,Blé,Sableux,Aucune,2024-03-13,02000,351,1.0446415246919327,209.91999999999993,1518.5897999999997,-0.5553
OBS005254,PRC-AC93BDB028D19303,2025-10-02 17:29:26,13.1,73.9,12.5,0.6041,Station_Sol,Maturation,6.92,8.19,0,Auvergne-Rhône-Alpes,38.62,Maïs,Calcaire,Aucune,2024-05-21,43000,499,0.8449318132700694,341.9099999999999,267.25039999999996,0.0022999999999999687
OBS005255,PRC-FDE00CE18152A7BB,2024-07-01 18:32:53,22.8,70.8,87.8,0.0764,Satellite,Tallage,1.76,3.95,1,Auvergne-Rhône-Alpes,40.92,Colza,Limoneux,Goutte-à-goutte,2024-04-06,38000,86,0.4455684922316652,665.7600000000001,72.0192,-0.5250999999999999
OBS005256,PRC-74C6B454266C2ABE,2025-03-22 11:36:18,7.1,62.2,2.3,0.5074,Station_Sol,Levée,2.29,2.42,0,Nouvelle-Aquitaine,78.01,Tournesol,Sableux,Aspersion,2024-04-16,87000,340,0.9462770814996633,268.37999999999994,178.64290000000003,-0.10744999999999993
OBS005257,PRC-94BFC4B502CAB29B,2025-08-21 08:21:04,26.2,49.4,3.1,0.7189,Satellite,Maturation,6.49,6.88,0,Bourgogne-Franche-Comté,114.39,Vigne,Limoneux,Goutte-à-goutte,2025-05-07,70000,106,0.9433125823945024,1325.72,742.3911,0.12470000000000003
OBS005258,PRC-CC554DCF4A2FD51B,2024-10-16 14:07:31,12.9,37.7,16.1,0.5573,Station_Sol,Maturation,7.79,5.53,0,Bretagne,26.45,Vigne,Calcaire,Aucune,2024-05-07,22300,162,1.4086773803302346,803.67,206.0455,-0.03689999999999993
OBS005259,PRC-2565FBE1B286E97A,2025-01-01 20:35:13,3.6,42.7,12.1,0.5559,Manuel,Maturation,3.37,2.9,0,Pays de la Loire,139.45,Colza,Calcaire,Aspersion,2025-02-27,53000,0,1.1620649583966953,206.28,469.94649999999996,-0.03860000000000008
OBS005260,PRC-2F8E46740B03D1E2,2025-05-27 07:33:57,19.4,87.3,4.9,0.7923,Manuel,Levée,2.65,2.4,0,Normandie,161.76,Tournesol,Argileux,Goutte-à-goutte,2025-04-27,76000,30,1.1041620659913918,246.38000000000002,428.664,0.1774500000000001
OBS005261,PRC-77260FF32E1146F3,2024-03-19 17:35:56,9.0,40.1,17.9,0.6736,Satellite,Levée,3.86,3.62,0,Grand Est,151.64,Colza,Limoneux,Aucune,2024-02-22,54000,26,1.0662953969740414,539.1,585.3303999999999,0.0998
OBS005262,PRC-711D745F5E4330FF,2025-08-20 13:30:51,28.3,73.4,10.0,0.5915,Satellite,Floraison,7.59,8.71,0,Hauts-de-France,111.96,Maïs,Argileux,Aucune,2025-05-28,59000,84,0.8714111694475666,752.7799999999999,849.7764,0.010249999999999981
OBS005263,PRC-0A5F6668A0AEFB99,2025-09-02 10:32:22,21.4,40.1,5.4,0.1868,Satellite,Floraison,2.81,8.01,1,Grand Est,145.83,Blé,Argileux,Goutte-à-goutte,2024-03-28,68000,523,0.3508110476765947,1281.86,409.7823,-0.4094
OBS005264,PRC-431FB2886C5B10C4,2025-07-14 07:22:12,27.0,44.3,0.0,0.6298,Satellite,Tallage,6.965,6.92,0,Grand Est,7.05,Blé,Sableux,Goutte-à-goutte,2025-02-26,08000,138,1.006501435691567,1503.9,49.103249999999996,0.055400000000000005
OBS005265,PRC-3DACF234742B403C,2025-06-09 06:55:44,19.1,57.1,68.8,0.6026,Satellite,Floraison,1.76,2.26,1,Normandie,117.98,Tournesol,Calcaire,Aucune,2025-02-20,14000,109,0.7787576161167429,819.39,207.6448,0.015549999999999953
OBS005266,PRC-2C30042676616776,2025-08-21 12:42:26,27.9,86.1,22.9,0.5311,Station_Sol,Floraison,2.28,3.05,0,Bretagne,67.81,Tournesol,Sableux,Aucune,2025-02-17,35200,185,0.7475385326605486,387.8100000000001,154.6068,-0.055950000000000055
OBS005267,PRC-765A29F513E63597,2024-10-20 19:13:11,13.2,47.6,3.5,0.3295,Station_Sol,Maturation,8.95,8.42,0,Nouvelle-Aquitaine,91.275,Blé,Calcaire,Gravitaire,2024-04-09,33000,194,1.0629441057670952,691.68,816.91125,-0.25375000000000003
OBS005268,PRC-D143F89A361A105C,2024-12-28 08:27:18,1.1,57.4,17.3,0.5537,Manuel,Maturation,6.88,6.7,0,Nouvelle-Aquitaine,120.89,Blé,Calcaire,Aucune,2025-02-23,24000,0,1.0268641390087478,46.86000000000001,831.7232,-0.029550000000000076
OBS005269,PRC-87429E583A452DB4,2024-04-20 09:54:19,11.6,93.1,13.4,0.5379,Drone,Levée,2.37,3.14,0,Nouvelle-Aquitaine,58.47,Tournesol,Sableux,Goutte-à-goutte,2024-02-23,40000,57,0.7547746663227187,80.04000000000006,138.5739,-0.07694999999999985
OBS005270,PRC-20EB8B00F61281B9,2025-06-20 12:33:42,22.8,53.1,2.7,0.4764,Satellite,Tallage,2.44,2.96,0,Nouvelle-Aquitaine,91.08,Tournesol,Argileux,Aucune,2025-02-20,33000,120,0.8243215394542586,1069.32,222.2352,-0.1396
OBS005271,PRC-1AB511F2B2369F11,2025-05-21 05:15:51,18.3,37.3,5.9,0.5242,Drone,Levée,2.37,2.25,0,Nouvelle-Aquitaine,39.25,Tournesol,Sableux,Gravitaire,2025-04-23,79000,28,1.0533286518726583,1147.41,93.02250000000001,-0.0906499999999999
OBS005272,PRC-4708C04A4589FC76,2024-08-10 16:21:36,25.7,48.1,0.8,0.5897,Manuel,Floraison,5.82,8.19,0,Grand Est,151.23,Blé,Sableux,Aucune,2025-05-21,55000,0,0.7106218429525728,1333.83,880.1586,-0.00649999999999995
OBS005273,PRC-125C5953EF99C70B,2024-04-08 08:15:39,10.3,57.7,7.8,0.6148499999999999,Satellite,Levée,3.15,1.25,0,Pays de la Loire,52.8,Tournesol,Sableux,Goutte-à-goutte,2024-05-01,85000,0,2.5199798401612785,435.69,166.32,0.0
OBS005274,PRC-57A32AD3692AAFB4,2025-08-18 09:47:23,20.3,84.5,66.5,0.2453,Satellite,Floraison,2.88,3.45,1,Bretagne,80.64,Tournesol,Sableux,Aspersion,2024-05-09,35000,466,0.8347801890429302,314.65000000000003,232.2432,-0.3417500000000001
OBS005275,PRC-88673A031D1F4096,2025-07-25 07:31:47,29.7,78.7,5.9,0.8106,Station_Sol,Tallage,3.77,3.26,0,Hauts-de-France,108.12,Colza,Limoneux,Gravitaire,2024-02-22,02000,519,1.1564381704350601,632.6099999999999,407.61240000000004,0.20910000000000006
OBS005276,PRC-2F0FF80FCCF203C1,2025-03-03 17:37:45,10.9,73.0,3.3,0.6244,Manuel,Semis,9.84,9.26,0,Grand Est,88.44999999999999,Maïs,Argileux,Aspersion,2025-03-21,55000,0,1.0626338416481191,294.3,870.3479999999998,0.026599999999999957
OBS005277,PRC-60B20ECA97E1439A,2024-06-13 16:38:40,25.3,40.2,1.0,0.8065,Manuel,Tallage,4.33,3.64,0,Centre-Val de Loire,172.23,Colza,Calcaire,Gravitaire,2024-05-25,36000,19,1.189557171546232,1512.94,745.7559,0.20500000000000007
OBS005278,PRC-BA8428CF2605C7BD,2025-03-18 18:15:47,12.3,48.6,0.5,0.3921,Drone,Levée,7.27,6.8,0,Auvergne-Rhône-Alpes,101.795,Blé,Limoneux,Gravitaire,2025-02-25,73000,21,1.0691160748293018,632.22,740.0496499999999,-0.23204999999999998
OBS005279,PRC-BAD6F5A591AB98E1,2024-07-11 08:12:00,26.6,54.5,3.9,0.8518,Manuel,Floraison,2.62,3.74,0,Centre-Val de Loire,115.8,Colza,Calcaire,Gravitaire,2024-02-04,28000,158,0.7005328862757051,1210.3,303.396,0.23935000000000006
OBS005280,PRC-12D2A08AFD7CD51F,2025-09-06 17:42:41,23.8,46.9,0.9,0.8659,Station_Sol,Maturation,2.45,2.16,0,Occitanie,144.34,Tournesol,Argileux,Aspersion,2025-03-24,34000,166,1.134254008083296,1263.78,353.63300000000004,0.28380000000000005
OBS005281,PRC-A5472DAEE61D3D12,2025-09-09 17:10:13,18.0,64.6,1.3,0.6338,Satellite,Maturation,8.85,9.79,0,Occitanie,4.57,Maïs,Limoneux,Aspersion,2025-02-19,65000,202,0.9039827334190671,637.2,40.4445,0.03200000000000003
OBS005282,PRC-2452846A7AC1D3BB,2025-10-10 05:58:35,17.0,80.9,8.6,0.448,Satellite,Maturation,7.78,5.34,0,Grand Est,142.42,Vigne,Limoneux,Aspersion,2024-02-16,67000,602,1.4569261106252611,324.69999999999993,1108.0276,-0.14619999999999994
OBS005283,PRC-8BD9C2F7F31BA697,2025-05-27 05:17:01,20.4,80.3,1.0,0.8426,Satellite,Levée,6.96,6.43,0,Pays de la Loire,156.15,Vigne,Limoneux,Gravitaire,2025-02-02,53000,114,1.082424444129947,401.88000000000005,1086.804,0.23130000000000006
OBS005284,PRC-20EBFCBC7813E237,2024-10-03 07:44:54,14.0,63.3,2.6,0.8021,Drone,Récolte,2.35,2.53,0,Pays de la Loire,150.74,Tournesol,Limoneux,Aspersion,2025-04-08,44000,0,0.9288500835965076,513.8000000000001,354.23900000000003,0.20430000000000004
OBS005285,PRC-57A32AD3692AAFB4,2025-08-16 07:25:13,26.8,55.5,0.6,0.9001,Station_Sol,Floraison,2.04,3.7,0,Bretagne,80.64,Tournesol,Sableux,Aspersion,2024-05-09,35000,464,0.5513498612165912,1192.6000000000001,164.50560000000002,0.31304999999999994
OBS005286,PRC-C9EE9C220F9C4EDB,2025-02-24 19:20:46,3.9,72.7,3.2,0.6662,Satellite,Semis,4.67,5.95,0,Hauts-de-France,86.64,Vigne,Sableux,Gravitaire,2025-02-09,60000,15,0.7848726304661673,106.46999999999998,404.6088,0.05069999999999997
OBS005287,PRC-784539B3907D475C,2025-07-04 12:14:30,22.1,87.3,0.3,0.4716,Satellite,Floraison,7.68,9.16,0,Auvergne-Rhône-Alpes,74.78,Maïs,Calcaire,Goutte-à-goutte,2024-03-05,63000,486,0.8384270322848992,280.6700000000001,574.3104,-0.10965000000000003
OBS005288,PRC-B6DD0EB607B234E2,2024-05-11 19:32:03,17.0,69.2,0.4,0.5964,Drone,Tallage,3.14,4.55,0,Bourgogne-Franche-Comté,128.29,Colza,Limoneux,Gravitaire,2024-04-03,89000,38,0.6901083733881904,523.5999999999999,402.8306,-0.005099999999999882
OBS005289,PRC-07B4A6DEAF0DF72A,2024-06-30 09:23:17,26.3,48.0,6.4,0.7902,Station_Sol,Floraison,4.47,3.52,0,Pays de la Loire,98.27,Colza,Limoneux,Gravitaire,2025-05-09,85000,0,1.2698827560148975,1367.6000000000001,439.26689999999996,0.17775000000000007
OBS005290,PRC-6B2B8402DCCD995F,2024-06-07 13:38:04,17.7,42.4,0.5,0.5961,Manuel,Floraison,6.2,6.71,0,Bourgogne-Franche-Comté,15.97,Blé,Argileux,Aucune,2024-04-21,58000,47,0.9239926617098932,1019.52,99.01400000000001,-9.999999999998899e-05
OBS005291,PRC-DB0933667769FFC7,2024-10-08 10:55:03,14.8,88.5,7.2,0.4357,Drone,Récolte,6.23,7.12,0,Hauts-de-France,185.42,Blé,Sableux,Aucune,2024-03-13,02000,209,0.8749987710691418,170.20000000000002,1155.1666,-0.15064999999999995
OBS005292,PRC-DAB8F99BB8F1593E,2024-04-04 18:04:04,13.7,92.3,3.9,0.4113,Manuel,Levée,2.41,1.96,0,Bretagne,23.15,Tournesol,Limoneux,Aspersion,2025-04-09,22300,0,1.2295855633389625,105.49000000000004,55.7915,-0.2035499999999999
OBS005293,PRC-3815D58C536B26A8,2024-10-17 19:36:46,17.8,76.8,0.5,0.8952,Station_Sol,Maturation,4.61,6.21,0,Nouvelle-Aquitaine,184.43,Vigne,Sableux,Gravitaire,2024-03-10,24000,221,0.7423498512884843,412.9600000000001,850.2223000000001,0.30100000000000005
OBS005294,PRC-0FA5D4C7AF10698D,2025-03-12 08:58:01,11.0,80.3,7.8,0.8536,Manuel,Semis,7.37,7.93,0,Normandie,118.44,Maïs,Limoneux,Goutte-à-goutte,2024-05-02,14000,314,0.9293809213355343,216.70000000000005,872.9028,0.2558
OBS005295,PRC-8C2932C20112D899,2025-09-01 15:35:44,17.9,51.9,0.2,0.7305,Satellite,Floraison,3.73,3.11,0,Bourgogne-Franche-Comté,138.72,Colza,Limoneux,Aucune,2024-05-12,89000,477,1.1993530567425827,860.99,517.4256,0.1180500000000001
OBS005296,PRC-DD4B953353B062BE,2025-09-05 15:03:21,21.6,53.7,4.9,0.6877,Satellite,Maturation,3.3,3.46,0,Auvergne-Rhône-Alpes,85.09,Colza,Limoneux,Gravitaire,2025-05-21,43000,107,0.9537544689177199,1000.08,280.79699999999997,0.09319999999999995
OBS005297,PRC-6C1A156C3FFDAA29,2025-04-07 18:45:27,9.7,46.7,2.9,0.8104,Manuel,Tallage,7.3,6.64,0,Nouvelle-Aquitaine,21.07,Vigne,Argileux,Gravitaire,2024-04-07,87000,365,1.0993959346446769,517.01,153.811,0.2117
OBS005298,PRC-60CB0263868932C5,2024-06-09 14:53:59,20.3,51.4,10.4,0.437,Drone,Floraison,3.5,3.89,0,Hauts-de-France,191.68,Colza,Limoneux,Gravitaire,2025-04-13,80000,0,0.8997406176333737,986.58,670.88,-0.17544999999999994
OBS005299,PRC-6F25461C59463FEF,2025-08-16 18:34:55,21.2,64.9,0.0,0.8012,Drone,Floraison,4.12,3.3,0,Pays de la Loire,74.95,Colza,Argileux,Gravitaire,2024-02-05,49000,558,1.2484810652088933,744.1199999999999,308.79400000000004,0.18875000000000008
OBS005300,PRC-765A29F513E63597,2025-07-26 14:33:58,30.1,81.2,0.0,0.6286,Station_Sol,Tallage,8.25,7.25,0,Nouvelle-Aquitaine,91.275,Blé,Calcaire,Gravitaire,2024-04-09,33000,473,1.1379294649248761,565.88,753.0187500000001,0.054200000000000026
OBS005301,PRC-542D1A4BD75C2546,2025-09-14 20:40:34,18.8,49.2,7.6,0.369,Station_Sol,Floraison,3.06,1.96,0,Nouvelle-Aquitaine,91.275,Tournesol,Argileux,Aspersion,2024-02-26,47000,566,1.5612165244054876,955.04,279.30150000000003,-0.21805000000000008
